,Mean,2.5q,97.5q
a_subj(friend).29,1.1263773766297553,1.05251988616758,1.204825047740087
a_subj(friend).30,1.1404660261756634,1.064826404920558,1.2213167823020128
a_subj(friend).31,1.0577659357959524,0.9857393341412619,1.1305299205666552
a_subj(friend).32,1.0846899502554488,1.0128866997325918,1.159020576602972
a_subj(friend).33,1.1426443400049708,1.0699963466025841,1.2217021631771456
a_subj(friend).34,1.1213977682465321,1.0492893689447587,1.197037046646226
a_subj(friend).35,1.1813005059358863,1.1022348137815838,1.2673246853501041
a_subj(self).0,1.0742447407595583,1.007111395464142,1.1456514125998294
a_subj(self).1,1.0517427137137814,0.9817331691636424,1.1221085395774952
a_subj(self).2,1.15268284251902,1.0835456162453927,1.2290995728772178
a_subj(self).3,1.1337779566141908,1.0629120728194728,1.2104517169883373
a_subj(self).4,1.1296923427216936,1.0578586077792833,1.2023898805739976
a_subj(self).5,1.0843845946733222,1.016526199795495,1.156649548332286
a_subj(self).6,1.1010058937677887,1.032408949730773,1.172933092952864
a_subj(self).7,1.1287639322521308,1.058077544069274,1.2061033092542057
a_subj(self).8,1.1671323651211432,1.0941930281134513,1.2435587664426495
a_subj(self).9,1.1786585936363991,1.1057332134556117,1.254779858432304
a_subj(self).10,1.1371283183820649,1.0649582144891288,1.2123231492729896
a_subj(self).11,1.1693064384076746,1.0979120499625545,1.2481552192319292
a_subj(self).12,1.0874358426012471,1.0172402473241027,1.160245383662608
a_subj(self).13,1.1061212394264948,1.0340197849240769,1.1801922236746503
a_subj(self).14,1.0698631594250332,1.000091354120663,1.1421902939845254
a_subj(self).15,1.1602583097134278,1.0906151933086472,1.235510303342537
a_subj(self).16,1.1444053912653178,1.0711982392859905,1.221373060547518
a_subj(self).17,1.1142953511656815,1.0435493836386456,1.1892938638210995
a_subj(self).18,1.1453532080874553,1.0752719969552529,1.2215789538401571
a_subj(self).19,1.0712372660764513,1.0002746671301725,1.1437525370380992
a_subj(self).20,1.1317308118796736,1.062235546328216,1.2055714483404085
a_subj(self).21,1.1070565084501822,1.0388776014784369,1.1802411797828152
a_subj(self).22,1.0481130305501047,0.9786174143941341,1.119773694186097
a_subj(self).23,1.0427439501826412,0.9754129277770042,1.1124838814306752
a_subj(self).24,1.1096997436330214,1.039738797921715,1.1816483367941397
a_subj(self).25,1.1078081566681575,1.0387906728232081,1.178771343074561
a_subj(self).26,1.1841403456486252,1.11138930614058,1.2614598224052007
a_subj(self).27,1.126051156636129,1.0577499204072949,1.1971990328313242
a_subj(self).28,1.1135524537461108,1.043863693761014,1.1892847462929175
a_subj(self).29,1.1139803554603775,1.043907074937779,1.186704547563733
a_subj(self).30,1.163152488184594,1.0904909420269415,1.2452679033264276
a_subj(self).31,1.0889243212773259,1.0199746594913408,1.160432291018408
a_subj(self).32,1.1212230621502348,1.048999849992804,1.1957073979661201
a_subj(self).33,1.114754570420257,1.0437446756874056,1.18736546074136
a_subj(self).34,1.0814630625962547,1.0135348870407892,1.1524987946966418
a_subj(self).35,1.1726203837564726,1.0986735242765253,1.252620844984754
v(equal_friend),-1.777274169961261,-1.853961806408593,-1.6585013050525304
v(equal_self),2.0084006960141383,1.9249813455455445,2.1034614966714344
v(friend_friend),-2.041050045123432,-2.099438453693585,-1.9396926001440606
v(friend_self),3.43623115304212,3.28250469849288,3.5734890484281685
v(self_friend),-2.3095070551506147,-2.4014674843779757,-2.1833747232911014
v(self_self),2.504102524145348,2.4058718073856964,2.5624241943254167
v_std,0.02134138114042158,0.00020671597279212146,0.07163228325984815
v_subj(equal_friend).0,-1.7746233787794954,-1.8658081098724804,-1.634369079900517
v_subj(equal_friend).1,-1.780350665205144,-1.8761710601384438,-1.6440389826927764
